utterance,spa_all,spa_1,spa_2,spa_2a,time_stamp,speaker,sentence,lemmas,pos,action,file_id,errors,child
232,,,,,00:00:00,MOT,the lady took it ?,the lady take it ?,det_art n v pro_per,,formatted/Bernstein/Anne/010800.json,u16 u17 u29 u56 u78 u115 u158 u158 u158 u158 u158 u201,anne
233,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bernstein/Anne/010800.json,u16 u17 u29 u56 u78 u115 u158 u158 u158 u158 u158 u201,anne
0,,,,,00:00:00,MOT,why don't you try them see which one opens ...,why do not you try them see which one open ...,pro_int mod neg pro_per v pro_obj v pro_int pro_indef v,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
1,,,,,00:00:00,MOT,I forget .,I forget .,pro_sub v,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
2,,,,,00:00:00,MOT,now what ?,now what ?,adv pro_int,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
3,,,,,00:00:00,MOT,right .,right .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
4,,,,,00:00:00,MOT,maybe the dragon d like to be in the high chair .,maybe the dragon will like to be in the high chair .,adv det_art n mod v inf cop prep det_art adj n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
5,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
6,,,,,00:00:00,MOT,I don't see m .,I do not see him .,pro_sub mod neg v pro_obj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
7,,,,,00:00:00,MOT,is he hiding ?,be he hide ?,cop pro_sub part,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
8,,,,,00:00:00,MOT,I think he might be too small for this high chair .,I think he might be too small for this high chair .,pro_sub v pro_sub mod cop adv adj prep det_dem adj n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
9,,,,,00:00:00,MOT,let him out ?,let him out ?,v pro_obj adv,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
10,,,,,00:00:00,MOT,yeah .,yeah .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
11,,,,,00:00:00,MOT,I think he's still aslee oop !,I think he be still asleep oop !,pro_sub v pro_sub cop adv adv co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
12,,,,,00:00:00,MOT,oh no !,oh no !,co co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
13,,,,,00:00:00,MOT,don't let the dragon out .,do not let the dragon out .,mod neg v det_art n adv,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
14,,,,,00:00:00,CHI,xxx,,,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
15,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
16,,,,,00:00:00,CHI,xxx,,,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
17,,,,,00:00:00,MOT,what's that comi out_of his mouth Anne ?,what be that come out_of his mouth Anne ?,pro_int aux adv part prep det_poss n n_prop,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
18,,,,,00:00:00,MOT,what is it ?,what be it ?,pro_int cop pro_per,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
19,,,,,00:00:00,MOT,yeah ?,yeah ?,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
20,,,,,00:00:00,MOT,you're gonna call Ricky ?,you be go to call Ricky ?,pro_per aux part inf v n_prop,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
21,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
22,,,,,00:00:00,MOT,wanna come to our what ?,want to come to our what ?,v inf v prep det_poss pro_int,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
23,,,,,00:00:00,MOT,you know Michael's gonna go on vacation today .,you know Michael go to go on vacation today .,pro_per v adj part inf v prep n adv_tem,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
24,,,,,00:00:00,MOT,he might like to read a book .,he might like to read a book .,pro_sub mod v inf v det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
25,,,,,00:00:00,MOT,what's that ?,what be that ?,pro_int cop pro_dem,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
26,,,,,00:00:00,MOT,a pup mommy !,a pup mommy !,det_art n n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
27,,,,,00:00:00,MOT,you can get in there if you want .,you can get in there if you want .,pro_per mod v prep n conj pro_per v,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
28,,,,,00:00:00,MOT,is that fun ?,be that fun ?,cop pro_dem adj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
29,,,,,00:00:00,MOT,can the boy get in ?,can the boy get in ?,mod det_art n v adv,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
30,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
31,,,,,00:00:00,MOT,looks like a nice one .,look like a nice one .,v prep det_art adj pro_indef,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
32,,,,,00:00:00,MOT,the cup .,the cup .,det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
33,,,,,00:00:00,MOT,it says ,it say ,pro_per v,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
34,,,,,00:00:00,MOT,drink up your milk !,drink up your milk !,v prep det_poss n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
35,,,,,00:00:00,MOT,this one says ?,this one say ?,pro_dem pro_indef v,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
36,,,,,00:00:00,MOT,drink some juice ?,drink some juice ?,v qn n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
37,,,,,00:00:00,MOT,and there's the bowl and it says all ready but where's the spoon ?,and there be the bowl and it say all ready but where be the spoon ?,coord pro_exist cop det_art n coord pro_per v adv adj conj pro_int cop det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
38,,,,,00:00:00,MOT,no you know what that is ?,no you know what that be ?,co pro_per v pro_int adv cop,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
39,,,,,00:00:00,CHI,t's a kite .,it be a kite .,pro_per cop det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
40,,,,,00:00:00,MOT,it's not a kite that's the steam coming out_of the food out_of the cereal it's so hot ...,it be not a kite that be the steam come out_of the food out_of the cereal it be so hot ...,pro_per cop neg det_art n pro_rel aux det_art n part prep det_art n prep det_art n pro_per cop adv adj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
41,,,,,00:00:00,MOT,looks like the tail on the kite .,look like the tail on the kite .,v conj det_art n prep det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
42,,,,,00:00:00,MOT,there's the spoon .,there be the spoon .,pro_exist cop det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
43,,,,,00:00:00,MOT,what is that ?,what be that ?,pro_int cop pro_dem,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
44,,,,,00:00:00,MOT,his what ?,his what ?,det_poss pro_int,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
45,,,,,00:00:00,MOT,steak ?,steak ?,n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
46,,,,,00:00:00,MOT,why don't you get out okay ?,why do not you get out okay ?,pro_int mod neg pro_per v prep co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
47,,,,,00:00:00,MOT,and then the boy will get in okay .,and then the boy will get in okay .,coord adv_tem det_art n mod v adv adj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
48,,,,,00:00:00,MOT,this looks like a nice book .,this look like a nice book .,pro_dem v conj det_art adj n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
49,,,,,00:00:00,MOT,this is something new .,this be something new .,pro_dem cop pro_indef adj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
50,,,,,00:00:00,MOT,is that a fire engine ?,be that a fire engine ?,cop comp det_art n n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
51,,,,,00:00:00,MOT,yeah .,yeah .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
52,,,,,00:00:00,MOT,he fell off .,he fall off .,pro_sub v adv,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
53,,,,,00:00:00,MOT,okay you read him the book .,okay you read him the book .,co pro_per v pro_obj det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
54,,,,,00:00:00,MOT,the name of this book is called trucks .,the name of this book be call trucks .,det_art n prep det_dem n aux part meta,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
55,,,,,00:00:00,MOT,see it's all about trucks .,see it be all about truck .,v pro_per cop adv prep n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
56,,,,,00:00:00,MOT,it's a big crane and what's that ?,it be a big crane and what be that ?,pro_per cop det_art adj n coord pro_int cop pro_dem,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
57,,,,,00:00:00,MOT,a snowblower .,a snowblower .,det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
58,,,,,00:00:00,MOT,see the children playing in the snow .,see the child play in the snow .,v det_art n part prep det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
59,,,,,00:00:00,MOT,what's this ?,what be this ?,pro_int cop pro_dem,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
60,,,,,00:00:00,MOT,what's this ?,what be this ?,pro_int cop pro_dem,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
61,,,,,00:00:00,MOT,is that a snowman ?,be that a snowman ?,cop comp det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
62,,,,,00:00:00,MOT,uncle mike told me he read you a story bout a snowman .,uncle mike tell me he read you a story about a snowman .,n n v pro_obj pro_sub v pro_per det_art n prep det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
63,,,,,00:00:00,MOT,up !,up !,adv,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
64,,,,,00:00:00,MOT,what's this ?,what be this ?,pro_int cop pro_dem,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
65,,,,,00:00:00,MOT,a what ?,a what ?,det_art pro_int,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
66,,,,,00:00:00,MOT,a snowman yeah .,a snowman yeah .,det_art n co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
67,,,,,00:00:00,MOT,that was a cow !,that be a cow !,pro_dem cop det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
68,,,,,00:00:00,MOT,you find him why don't you .,you find him why do not you .,pro_per v pro_obj pro_rel mod neg pro_per,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
69,,,,,00:00:00,MOT,look for him .,look for him .,v prep pro_obj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
70,,,,,00:00:00,MOT,s he on that page ?,be he on that page ?,cop pro_sub prep det_dem n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
71,,,,,00:00:00,MOT,how bout this page ?,how about this page ?,pro_int prep det_dem n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
72,,,,,00:00:00,MOT,what else is on the page ?,what else be on the page ?,pro_int post aux prep det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
73,,,,,00:00:00,MOT,yeah this is a sorry looking this is a sorry looking puppy .,yeah this be a sorry look this be a sorry look puppy .,co pro_dem cop det_art adj part pro_dem cop det_art adj part n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
74,,,,,00:00:00,MOT,I see a kitten ya see er ?,I see a kitten you see her ?,pro_sub v det_art n pro_per v pro_obj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
75,,,,,00:00:00,MOT,where's the kitten ?,where be the kitten ?,pro_int cop det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
76,,,,,00:00:00,MOT,yeah that's pretty nice !,yeah that be pretty nice !,co pro_dem cop adv adj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
77,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
78,,,,,00:00:00,MOT,this is called abcs .,this be call abc .,pro_dem aux part n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
79,,,,,00:00:00,MOT,h i .,h i .,n_let n_let,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
80,,,,,00:00:00,MOT,ah no .,ah no .,co co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
81,,,,,00:00:00,MOT,he's kinda little for you to sit on his lap .,he be kinda little for you to sit on his lap .,pro_sub cop adv adj prep pro_per inf v prep det_poss n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
82,,,,,00:00:00,MOT,you see this says a is for ...,you see this say a be for ...,pro_per v pro_dem v n_let cop prep,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
83,,,,,00:00:00,MOT,what are these things ?,what be these thing ?,pro_int cop det_dem n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
84,,,,,00:00:00,MOT,we have lots_of them in our house .,we have lots_of them in our house .,pro_sub v qn pro_obj prep det_poss n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
85,,,,,00:00:00,MOT,little ants are those ants ?,little ant be those ant ?,adj n cop det_dem n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
86,,,,,00:00:00,MOT,xxx a ., a ., det_art,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
87,,,,,00:00:00,MOT,apple and in the sky there's a ...,apple and in the sky there be a ...,n coord prep det_art n pro_exist cop det_art,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
88,,,,,00:00:00,MOT,airplane !,airplane !,n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
89,,,,,00:00:00,MOT,yeah and b is for ...,yeah and b be for ...,co coord n_let cop prep,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
90,,,,,00:00:00,MOT,he's taking a bath right .,he be take a bath right .,pro_sub aux part det_art n co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
91,,,,,00:00:00,MOT,an he has bubbles in his bath .,and he have bubble in his bath .,coord pro_sub aux n prep det_poss n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
92,,,,,00:00:00,MOT,and c is ...,and c be ...,coord n_let cop,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
93,,,,,00:00:00,MOT,what ?,what ?,pro_int,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
94,,,,,00:00:00,MOT,a girl yeah an her ...,a girl yeah and her ...,det_art n co coord det_poss,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
95,,,,,00:00:00,MOT,oh what ?,oh what ?,co pro_int,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
96,,,,,00:00:00,MOT,I don't understand you honey what's she eating ?,I do not understand you honey what be she eat ?,pro_sub mod neg v pro_per n pro_int cop pro_sub part,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
97,,,,,00:00:00,MOT,cookies .,cookie .,n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
98,,,,,00:00:00,MOT,just like aunt Jackie makes with little chips in them .,just like aunt Jackie make with little chip in them .,adv co n n_prop v prep adj n prep pro_obj,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
99,,,,,00:00:00,MOT,xxx,,,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
100,,,,,00:00:00,MOT,d is for ...,d be for ...,n_let cop prep,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
101,,,,,00:00:00,MOT,that's a very fancy drum .,that be a very fancy drum .,pro_dem cop det_art adv adj n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
102,,,,,00:00:00,MOT,like your drum in the parade .,like your drum in the parade .,prep det_poss n prep det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
103,,,,,00:00:00,MOT,and a little doll who's getting some tea .,and a little doll who be get some tea .,coord det_art adj n pro_rel aux part qn n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
104,,,,,00:00:00,MOT,,,,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
105,,,,,00:00:00,MOT,right !,right !,co,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
106,,,,,00:00:00,MOT,what's what ?,what be what ?,pro_int cop pro_int,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
107,,,,,00:00:00,MOT,remember that's the microphone .,remember that be the phone .,co pro_dem cop det_art n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
108,,,,,00:00:00,MOT,so_that she can hear what we're saying .,so_that she can hear what we be say .,conj pro_sub mod v pro_int pro_sub aux part,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
109,,,,,00:00:00,MOT,that's so the lady can use her tape .,that be so the lady can use her tape .,pro_dem cop conj det_art n mod v det_poss n,,formatted/Bernstein/Anne/011000.json,u104 u115 u121 u158 u185 u202 u206 u206 u206 u206,anne
