utterance,spa_all,spa_1,spa_2,spa_2a,time_stamp,speaker,sentence,lemmas,pos,action,file_id,errors,child
91,,,,,00:00:00,MOT,what's she have on her hand ?,what be she have on her hand ?,pro_int cop pro_sub v prep det_poss n,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
92,,,,,00:00:00,CHI,a gun !,a gun !,det_art n,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
93,,,,,00:00:00,MOT,gun ?,gun ?,n,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
94,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
95,,,,,00:00:00,MOT,what's all this ?,what be all this ?,pro_int cop adv det_dem,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
96,,,,,00:00:00,CHI,gun !,gun !,n,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
97,,,,,00:00:00,MOT,gun ?,gun ?,n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
98,,,,,00:00:00,MOT,okay .,okay .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
99,,,,,00:00:00,MOT,maybe it does look like a gun I guess .,maybe it do look like a gun I guess .,adv pro_per mod v co det_art n pro_sub v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
100,,,,,00:00:00,CHI,what's this ?,what be this ?,pro_int cop pro_dem,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
101,,,,,00:00:00,MOT,I don't know .,I do not know .,pro_sub mod neg v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
102,,,,,00:00:00,MOT,what is it ?,what be it ?,pro_int cop pro_per,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
103,,,,,00:00:00,CHI,snowman .,snowman .,n,looks at Mother,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
104,,,,,00:00:00,MOT,snowman ?,snowman ?,n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
105,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
106,,,,,00:00:00,MOT,uhhuh .,uhhuh .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
107,,,,,00:00:00,INV,that one stays together .,that one stay together .,det_dem pro_indef v adv,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
108,,,,,00:00:00,INV,it's stuck .,it be stick .,pro_per aux part,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
109,,,,,00:00:00,INV,can you leave that one stuck ?,can you leave that one stick ?,mod pro_per v det_dem pro_indef v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
110,,,,,00:00:00,MOT,that page is stuck .,that page be stick .,det_dem n aux part,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
111,,,,,00:00:00,MOT,okay ?,okay ?,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
112,,,,,00:00:00,MOT,what is she doing there ?,what be she do there ?,pro_int cop pro_sub part adv,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
113,,,,,00:00:00,CHI,xxx,,,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
114,,,,,00:00:00,MOT,sledding ?,sled ?,part,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
115,,,,,00:00:00,INV,oops .,oops .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
116,,,,,00:00:00,INV,that's the stuck page .,that be the stick page .,pro_dem cop det_art part n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
117,,,,,00:00:00,MOT,no no no .,no no no .,co co co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
118,,,,,00:00:00,MOT,that one stays that way .,that one stay that way .,det_dem pro_indef v det_dem n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
119,,,,,00:00:00,CHI,that one stuck ?,that one stick ?,det_dem pro_indef v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
120,,,,,00:00:00,INV,is that one stuck ?,be that one stick ?,cop comp det_num v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
121,,,,,00:00:00,MOT,no .,no .,co,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
122,,,,,00:00:00,MOT,what color is the coat ?,what color be the coat ?,det_int n cop det_art n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
123,,,,,00:00:00,CHI,blue !,blue !,adj,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
124,,,,,00:00:00,CHI,that one blue .,that one blue .,comp det_num n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
125,,,,,00:00:00,MOT,yeah right .,yeah right .,co co,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
126,,,,,00:00:00,MOT,what color is her hat ?,what color be her hat ?,det_int n cop det_poss n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
127,,,,,00:00:00,CHI,,,,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
128,,,,,00:00:00,MOT,what color's the mom ?,what color be the mom ?,pro_int n cop det_art n,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
129,,,,,00:00:00,CHI,,,,looks at book . points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
130,,,,,00:00:00,CHI,yellow !,yellow !,n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
131,,,,,00:00:00,MOT,right .,right .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
132,,,,,00:00:00,CHI,yyy ?, ?,,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
133,,,,,00:00:00,MOT,what color is it ?,what color be it ?,det_int n cop pro_per,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
134,,,,,00:00:00,CHI,yellow .,yellow .,n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
135,,,,,00:00:00,MOT,right .,right .,co,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
136,,,,,00:00:00,MOT,it's a weather vane .,it be a weather vane .,pro_per cop det_art n n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
137,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,looks at book . points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
138,,,,,00:00:00,CHI,what's this ?,what be this ?,pro_int cop pro_dem,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
139,,,,,00:00:00,MOT,what is it ?,what be it ?,pro_int cop pro_per,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
140,,,,,00:00:00,CHI,a bunny .,a bunny .,det_art n,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
141,,,,,00:00:00,MOT,yeah .,yeah .,co,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
142,,,,,00:00:00,MOT,do you know what the bunny's name is ?,do you know what the bunny name be ?,mod pro_per v pro_int det_art adj n cop,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
143,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
144,,,,,00:00:00,MOT,what ?,what ?,pro_int,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
145,,,,,00:00:00,MOT,what is the bunny's name ?,what be the bunny name ?,pro_int cop det_art adj n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
146,,,,,00:00:00,CHI,Mommy that stuck ?,Mommy that stick ?,n_prop pro_rel v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
147,,,,,00:00:00,MOT,she's more interested in the page that stuck than in the story I think .,she be more interest in the page that stick than in the story I think .,pro_sub aux adv part prep det_art n pro_rel v prep prep det_art n pro_sub v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
148,,,,,00:00:00,CHI,Mommy that stuck ?,Mommy that stick ?,n_prop pro_rel v,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
149,,,,,00:00:00,MOT,yes !,yes !,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
150,,,,,00:00:00,MOT,but we're not supposed to open that page .,but we be not suppose to open that page .,conj pro_sub aux neg part inf adj comp n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
151,,,,,00:00:00,MOT,go on to the next page .,go on to the next page .,v adv prep det_art adj n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
152,,,,,00:00:00,INV,I glued it .,I glue it .,pro_sub v pro_per,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
153,,,,,00:00:00,INV,I glued it together .,I glue it together .,pro_sub v pro_per adv,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
154,,,,,00:00:00,CHI,oh .,oh .,co,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
155,,,,,00:00:00,MOT,look at that page .,look at that page .,v prep det_dem n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
156,,,,,00:00:00,MOT,what is that on his nose ?,what be that on his nose ?,pro_int cop pro_dem prep det_poss n,<1w> points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
157,,,,,00:00:00,CHI,carrot !,carrot !,n,<aft> looks at camera,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
158,,,,,00:00:00,MOT,carrot .,carrot .,n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
159,,,,,00:00:00,MOT,right .,right .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
160,,,,,00:00:00,MOT,and what is this ?,and what be this ?,coord pro_int cop det_dem,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
161,,,,,00:00:00,CHI,hat .,hat .,n,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
162,,,,,00:00:00,MOT,what kind of hat ?,what kind of hat ?,det_int n prep n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
163,,,,,00:00:00,CHI,that brown .,that brown .,det_dem adj,looks at book . points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
164,,,,,00:00:00,CHI,told you !,tell you !,v pro_per,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
165,,,,,00:00:00,MOT,brown told you .,brown tell you .,adj v pro_per,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
166,,,,,00:00:00,MOT,what's that ?,what be that ?,pro_int cop pro_dem,<1w> points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
167,,,,,00:00:00,MOT,what does the bird say ?,what do the bird say ?,pro_int mod det_art n v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
168,,,,,00:00:00,MOT,you missed the bird .,you miss the bird .,pro_per v det_art n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
169,,,,,00:00:00,MOT,what does the bird say ?,what do the bird say ?,pro_int mod det_art n v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
170,,,,,00:00:00,CHI,hoho .,hoho .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
171,,,,,00:00:00,MOT,what does the bird say ?,what do the bird say ?,pro_int mod det_art n v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
172,,,,,00:00:00,CHI,help !,help !,n,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
173,,,,,00:00:00,CHI,help !,help !,n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
174,,,,,00:00:00,MOT,help help ?,help help ?,n n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
175,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
176,,,,,00:00:00,MOT,oh it said ,oh it say ,co pro_per v,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
177,,,,,00:00:00,MOT,help help .,help help .,n n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
178,,,,,00:00:00,MOT,why did it want help ?,why do it want help ?,pro_int mod pro_per v n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
179,,,,,00:00:00,CHI,help .,help .,n,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
180,,,,,00:00:00,MOT,why did it want help ?,why do it want help ?,pro_int mod pro_per v n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
181,,,,,00:00:00,CHI,help .,help .,n,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
182,,,,,00:00:00,CHI,nothing .,nothing .,pro_indef,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
183,,,,,00:00:00,MOT,huh ?,huh ?,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
184,,,,,00:00:00,CHI,that .,that .,comp,points to book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
185,,,,,00:00:00,MOT,what was wrong with the bird ?,what be wrong with the bird ?,pro_int cop adj prep det_art n,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
186,,,,,00:00:00,MOT,was he too hot ?,be he too hot ?,cop pro_sub adv adj,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
187,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
188,,,,,00:00:00,MOT,he was ?,he be ?,pro_sub cop,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
189,,,,,00:00:00,MOT,uhhuh .,uhhuh .,co,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
190,,,,,00:00:00,MOT,that why he was crying ?,that why he be cry ?,pro_dem pro_int pro_sub aux part,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
191,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
192,,,,,00:00:00,MOT,or was it because he was too cold ?,or be it because he be too cold ?,coord cop pro_per conj pro_sub cop adv adv,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
193,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
194,,,,,00:00:00,MOT,which one too hot or too cold ?,which one too hot or too cold ?,pro_int pro_indef adv adj coord adv adv,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
195,,,,,00:00:00,CHI,too cold .,too cold .,adv adv,looks at book,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
196,,,,,00:00:00,MOT,right .,right .,co,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
197,,,,,00:00:00,MOT,too cold .,too cold .,adv adv,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
198,,,,,00:00:00,MOT,yes .,yes .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
199,,,,,00:00:00,MOT,so what did she do for the bird ?,so what do she do for the bird ?,adv pro_int mod pro_sub v prep det_art n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
200,,,,,00:00:00,CHI,right there .,right there .,adv n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
201,,,,,00:00:00,MOT,did she build him an igloo to live in ?,do she build him a igloo to live in ?,mod pro_sub v pro_obj det_art n inf adj adv,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
202,,,,,00:00:00,CHI,uhhuh .,uhhuh .,co,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
203,,,,,00:00:00,MOT,or a house ?,or a house ?,coord det_art n,,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
204,,,,,00:00:00,CHI,house .,house .,n,<aft> looks at camera,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
205,,,,,00:00:00,MOT,right .,right .,co,looks at Paula,formatted/Bates/Story28/paulast.json,u18 u58 u127 u129 u157 u161,paula
0,,,,,00:00:00,MOT,look !,look !,co,,formatted/Bates/Story28/willst.json,u8 u170,will
1,,,,,00:00:00,MOT,what is that ?,what be that ?,pro_int cop pro_dem,,formatted/Bates/Story28/willst.json,u8 u170,will
2,,,,,00:00:00,MOT,where is she ?,where be she ?,pro_int cop pro_sub,,formatted/Bates/Story28/willst.json,u8 u170,will
3,,,,,00:00:00,MOT,look there's Miffy .,look there be Miffy .,co pro_exist cop n_prop,,formatted/Bates/Story28/willst.json,u8 u170,will
4,,,,,00:00:00,MOT,what is she doing ?,what be she do ?,pro_int cop pro_sub part,<1w> points to book . <1w> looks at Will,formatted/Bates/Story28/willst.json,u8 u170,will
5,,,,,00:00:00,CHI,doing .,do .,part,looks at book,formatted/Bates/Story28/willst.json,u8 u170,will
6,,,,,00:00:00,MOT,what is Miffy doing ?,what be Miffy do ?,pro_int aux n_prop part,points to book . looks at Will,formatted/Bates/Story28/willst.json,u8 u170,will
7,,,,,00:00:00,CHI,come .,come .,v,points to book,formatted/Bates/Story28/willst.json,u8 u170,will
8,,,,,00:00:00,MOT,here she comes .,here she come .,adv pro_sub v,,formatted/Bates/Story28/willst.json,u8 u170,will
9,,,,,00:00:00,MOT,what's she looking at ?,what be she look at ?,pro_int cop pro_sub part prep,,formatted/Bates/Story28/willst.json,u8 u170,will
10,,,,,00:00:00,CHI,oh what !,oh what !,co pro_int,points to book,formatted/Bates/Story28/willst.json,u8 u170,will
11,,,,,00:00:00,MOT,look what's she looking at ?,look what be she look at ?,co pro_int cop pro_sub part prep,looks at Will,formatted/Bates/Story28/willst.json,u8 u170,will
12,,,,,00:00:00,MOT,the window .,the window .,det_art n,,formatted/Bates/Story28/willst.json,u8 u170,will
13,,,,,00:00:00,CHI,the window .,the window .,det_art n,points to book . looks at book,formatted/Bates/Story28/willst.json,u8 u170,will
14,,,,,00:00:00,MOT,yeah .,yeah .,co,looks at Will,formatted/Bates/Story28/willst.json,u8 u170,will
15,,,,,00:00:00,MOT,and what's she see out there ?,and what be she see out there ?,coord pro_int cop pro_sub v prep n,,formatted/Bates/Story28/willst.json,u8 u170,will
16,,,,,00:00:00,CHI,,,,points to book,formatted/Bates/Story28/willst.json,u8 u170,will
17,,,,,00:00:00,MOT,and what does she see out there ?,and what do she see out there ?,coord pro_int mod pro_sub v prep n,<1w> looks at Will .,formatted/Bates/Story28/willst.json,u8 u170,will
18,,,,,00:00:00,MOT,and what is that ?,and what be that ?,coord pro_int cop pro_dem,<1w> points to book,formatted/Bates/Story28/willst.json,u8 u170,will
19,,,,,00:00:00,CHI,the window .,the window .,det_art n,points to book,formatted/Bates/Story28/willst.json,u8 u170,will
20,,,,,00:00:00,MOT,there's the window .,there be the window .,pro_exist cop det_art n,looks at book . points to book,formatted/Bates/Story28/willst.json,u8 u170,will
